signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
6-14-4-1-47-0,6,14.0,4.0,1,47,0,32,0,53,0,0.0,0.0,0.0,A_Heart U_Acorn 10_Heart 7_Bell O_Acorn U_Heart K_Heart 7_Leaf
5-12-2-3-44-0,5,12.0,2.0,3,44,0,10,0,12,0,0.0,0.0,0.0,U_Acorn U_Leaf O_Heart 7_Acorn O_Bell 9_Acorn 8_Heart 8_Acorn
4-12-3-4-33-0,4,12.0,3.0,4,33,0,17,10,10,0,0.0,0.0,0.0,9_Acorn U_Heart 8_Acorn 10_Acorn 9_Heart O_Heart U_Acorn 7_Acorn
3-11-9-4-30-0,3,11.0,9.0,4,30,0,31,24,43,0,0.0,0.0,0.0,K_Acorn 10_Acorn U_Acorn 7_Acorn O_Bell U_Leaf 10_Leaf 8_Acorn
4-14-6-3-43-2,4,14.0,6.0,3,43,2,46,26,26,0,0.0,0.0,0.0,K_Acorn 9_Acorn O_Heart O_Acorn O_Bell A_Heart A_Acorn A_Leaf
5-13-0-1-40-1,5,13.0,,1,40,1,40,21,120,0,0.0,0.0,0.0,10_Leaf O_Leaf U_Leaf A_Acorn 8_Bell 7_Heart A_Heart O_Heart
5-14-3-3-49-0,5,14.0,3.0,3,49,0,24,14,35,0,0.0,0.0,0.0,10_Leaf U_Leaf 9_Leaf 9_Heart O_Leaf O_Acorn K_Leaf U_Acorn
6-8-3-1-33-0,6,8.0,3.0,1,33,0,33,4,19,0,0.0,0.0,0.0,K_Heart U_Bell K_Acorn 9_Heart U_Heart A_Heart 10_Heart 9_Bell
2-12-8-5-20-0,2,12.0,8.0,5,20,0,19,14,8,0,0.0,0.0,0.0,10_Leaf 7_Bell 9_Leaf 8_Leaf O_Heart U_Heart 7_Leaf K_Leaf
6-11-0-2-28-1,6,11.0,,2,28,1,26,11,12,0,0.0,0.0,0.0,A_Bell 10_Heart O_Bell 7_Heart 9_Heart 8_Heart 8_Bell U_Bell
6-14-8-1-68-0,6,14.0,8.0,1,68,0,16,0,13,0,0.0,0.0,0.0,O_Leaf 9_Leaf U_Acorn O_Bell O_Heart U_Heart 7_Acorn O_Acorn
3-8-3-4-17-1,3,8.0,3.0,4,17,1,28,15,62,0,0.0,0.0,0.0,9_Bell U_Heart 9_Heart 8_Leaf A_Leaf A_Heart K_Leaf 9_Leaf
5-12-5-2-39-2,5,12.0,5.0,2,39,2,50,22,8,0,0.0,0.0,0.0,A_Bell U_Leaf 10_Heart A_Leaf U_Bell A_Heart O_Heart 8_Leaf
5-11-0-1-28-2,5,11.0,,1,28,2,42,22,33,0,0.0,0.0,0.0,7_Heart 7_Bell K_Heart A_Acorn O_Bell A_Leaf A_Heart U_Bell
6-14-2-2-46-1,6,14.0,2.0,2,46,1,38,15,88,0,0.0,0.0,0.0,O_Bell A_Leaf K_Leaf A_Heart K_Heart U_Leaf 8_Heart O_Acorn
5-13-6-1-50-1,5,13.0,6.0,1,50,1,36,15,43,0,0.0,0.0,0.0,U_Acorn 8_Leaf O_Heart A_Bell A_Heart K_Acorn U_Leaf O_Leaf
3-8-0-2-11-3,3,8.0,,2,11,3,39,37,23,0,0.0,0.0,0.0,U_Heart 7_Heart A_Leaf 9_Heart A_Bell 9_Leaf K_Acorn A_Acorn
6-13-0-1-52-1,6,13.0,,1,52,1,33,11,23,0,0.0,0.0,0.0,A_Leaf 7_Heart O_Bell O_Heart O_Leaf 8_Acorn A_Heart U_Acorn
5-14-5-3-42-0,5,14.0,5.0,3,42,0,38,10,13,0,0.0,0.0,0.0,8_Leaf U_Acorn U_Bell 10_Heart A_Heart 10_Leaf O_Acorn 7_Leaf
4-10-2-3-22-2,4,10.0,2.0,3,22,2,30,26,19,0,0.0,0.0,0.0,9_Heart A_Acorn 9_Acorn 8_Heart U_Bell U_Acorn A_Bell K_Acorn
4-14-0-3-39-0,4,14.0,,3,39,0,23,14,56,0,0.0,0.0,0.0,O_Acorn 8_Bell O_Leaf 8_Leaf 10_Bell 7_Heart K_Bell O_Heart
3-6-0-2-11-2,3,6.0,,2,11,2,53,32,160,0,0.0,0.0,0.0,10_Bell 7_Heart 8_Bell 10_Heart A_Heart A_Leaf A_Acorn 7_Leaf
5-11-2-1-28-0,5,11.0,2.0,1,28,0,23,8,72,0,0.0,0.0,0.0,O_Bell 9_Bell 8_Heart U_Bell 10_Heart K_Leaf K_Acorn 9_Heart
6-9-0-2-33-1,6,9.0,,2,33,1,41,21,5,0,0.0,0.0,0.0,10_Leaf 7_Heart U_Leaf U_Bell U_Heart 10_Heart A_Leaf K_Heart
5-8-2-2-27-1,5,8.0,2.0,2,27,1,30,11,57,0,0.0,0.0,0.0,8_Heart A_Heart 8_Acorn U_Heart 7_Bell A_Bell K_Heart U_Bell
3-6-0-3-11-2,3,6.0,,3,11,2,57,36,118,0,0.0,0.0,0.0,A_Heart 7_Heart 10_Heart A_Leaf 9_Acorn 10_Acorn K_Bell A_Acorn
4-8-0-2-19-2,4,8.0,,2,19,2,49,26,105,0,0.0,0.0,0.0,A_Acorn U_Heart 10_Heart K_Bell 7_Leaf 7_Heart A_Heart A_Leaf
4-11-0-2-17-3,4,11.0,,2,17,3,40,33,4,0,0.0,0.0,0.0,O_Bell A_Leaf K_Heart A_Bell 8_Heart A_Acorn 9_Leaf 7_Heart
3-9-5-3-21-2,3,9.0,5.0,3,21,2,46,32,125,0,0.0,0.0,0.0,10_Leaf A_Acorn U_Leaf 10_Heart 8_Acorn U_Bell A_Bell 9_Acorn
4-13-4-2-36-2,4,13.0,4.0,2,36,2,33,22,189,0,0.0,0.0,0.0,7_Bell 8_Acorn K_Heart A_Acorn A_Bell U_Leaf O_Leaf U_Acorn
4-12-5-3-33-2,4,12.0,5.0,3,33,2,39,22,21,0,0.0,0.0,0.0,U_Leaf U_Bell A_Leaf 8_Acorn A_Acorn 7_Acorn 10_Heart O_Heart
3-9-5-4-20-2,3,9.0,5.0,4,20,2,59,36,14,0,0.0,0.0,0.0,9_Leaf A_Acorn 10_Leaf U_Leaf A_Heart 10_Heart A_Leaf K_Leaf
7-13-5-1-64-1,7,13.0,5.0,1,64,1,35,11,2,0,0.0,0.0,0.0,O_Leaf O_Heart U_Bell 10_Heart U_Leaf U_Acorn U_Heart A_Acorn
5-13-0-1-40-2,5,13.0,,1,40,2,32,22,17,0,0.0,0.0,0.0,A_Leaf U_Heart O_Heart O_Leaf A_Acorn U_Bell 8_Bell 7_Heart
4-12-6-2-36-2,4,12.0,6.0,2,36,2,45,26,103,0,0.0,0.0,0.0,K_Acorn O_Bell O_Heart A_Acorn A_Heart A_Bell 9_Bell U_Bell
2-10-6-2-16-3,2,10.0,6.0,2,16,3,60,47,23,0,0.0,0.0,0.0,U_Acorn A_Leaf K_Acorn A_Acorn A_Heart A_Bell 8_Leaf 10_Bell
4-14-3-3-38-0,4,14.0,3.0,3,38,0,12,4,160,0,0.0,0.0,0.0,U_Heart 7_Leaf 8_Leaf 9_Bell O_Acorn O_Leaf 9_Heart K_Leaf
2-13-0-5-13-0,2,13.0,,5,13,0,21,18,11,0,0.0,0.0,0.0,7_Heart 7_Leaf K_Leaf 9_Leaf K_Acorn 8_Leaf 10_Leaf O_Leaf
5-12-0-3-27-1,5,12.0,,3,27,1,30,21,45,0,0.0,0.0,0.0,7_Heart 9_Leaf K_Heart U_Heart O_Heart 10_Leaf 9_Heart A_Leaf
4-9-2-2-21-2,4,9.0,2.0,2,21,2,53,36,115,0,0.0,0.0,0.0,8_Heart A_Acorn K_Heart A_Heart A_Bell K_Bell U_Leaf 10_Leaf
3-14-5-2-28-3,3,14.0,5.0,2,28,3,52,37,11,0,0.0,0.0,0.0,A_Leaf K_Leaf 8_Acorn U_Leaf A_Bell O_Acorn 10_Heart A_Acorn
3-14-3-4-28-0,3,14.0,3.0,4,28,0,20,14,29,0,0.0,0.0,0.0,9_Heart 7_Acorn 8_Acorn K_Acorn 9_Acorn O_Bell 10_Bell O_Acorn
2-6-5-2-11-2,2,6.0,5.0,2,11,2,47,26,131,0,0.0,0.0,0.0,A_Leaf A_Heart 9_Acorn 10_Heart K_Bell 7_Bell 9_Leaf A_Acorn
4-11-2-3-32-0,4,11.0,2.0,3,32,0,25,18,62,0,0.0,0.0,0.0,U_Leaf 9_Acorn 8_Heart O_Bell 10_Acorn K_Acorn K_Leaf U_Acorn
4-10-5-4-28-1,4,10.0,5.0,4,28,1,46,21,8,0,0.0,0.0,0.0,A_Heart 8_Bell 10_Bell 10_Heart U_Bell U_Acorn A_Bell 7_Bell
5-6-0-2-17-1,5,6.0,,2,17,1,40,15,45,0,0.0,0.0,0.0,8_Heart 7_Heart 9_Leaf A_Heart K_Heart K_Acorn A_Acorn 10_Heart
4-8-2-3-18-0,4,8.0,2.0,3,18,0,26,14,81,0,0.0,0.0,0.0,U_Heart 8_Heart 7_Leaf 10_Bell 10_Heart 9_Bell 9_Heart K_Bell
5-14-5-1-45-2,5,14.0,5.0,1,45,2,51,22,11,0,0.0,0.0,0.0,10_Heart U_Heart A_Acorn O_Acorn O_Heart A_Heart A_Bell 8_Leaf
6-10-0-2-30-1,6,10.0,,2,30,1,39,21,29,0,0.0,0.0,0.0,7_Heart K_Heart 10_Heart A_Bell U_Acorn U_Heart 10_Bell 9_Heart
7-14-5-1-64-0,7,14.0,5.0,1,64,0,34,0,22,0,0.0,0.0,0.0,8_Leaf U_Leaf U_Bell 10_Heart A_Heart O_Bell O_Heart O_Acorn
4-8-4-4-23-1,4,8.0,4.0,4,23,1,52,25,6,0,0.0,0.0,0.0,A_Leaf A_Heart K_Heart U_Heart 10_Leaf 7_Leaf K_Leaf 10_Heart
3-13-4-2-26-3,3,13.0,4.0,2,26,3,42,33,15,0,0.0,0.0,0.0,A_Acorn 8_Bell U_Leaf A_Bell 8_Leaf A_Leaf K_Heart O_Leaf
5-11-4-3-37-1,5,11.0,4.0,3,37,1,33,11,15,0,0.0,0.0,0.0,U_Leaf 8_Leaf U_Bell K_Heart A_Heart O_Bell 7_Leaf A_Leaf
5-10-0-2-21-2,5,10.0,,2,21,2,35,22,15,0,0.0,0.0,0.0,9_Heart 7_Heart A_Acorn A_Leaf A_Heart 8_Acorn 8_Heart U_Acorn
6-8-0-2-25-1,6,8.0,,2,25,1,48,21,7,0,0.0,0.0,0.0,K_Heart 8_Heart A_Bell A_Heart 10_Heart U_Heart 7_Heart 10_Bell
6-14-3-1-52-2,6,14.0,3.0,1,52,2,43,22,13,0,0.0,0.0,0.0,9_Heart U_Acorn A_Heart A_Bell A_Acorn O_Acorn O_Heart U_Bell
5-10-2-2-29-2,5,10.0,2.0,2,29,2,46,32,31,0,0.0,0.0,0.0,U_Leaf U_Acorn 8_Heart 9_Heart 10_Heart 10_Acorn A_Acorn A_Bell
3-6-2-2-13-3,3,6.0,2.0,2,13,3,54,33,11,0,0.0,0.0,0.0,A_Acorn 10_Heart A_Heart A_Leaf 8_Heart A_Bell 9_Leaf 8_Acorn
6-11-6-1-51-0,6,11.0,6.0,1,51,0,26,4,16,0,0.0,0.0,0.0,U_Acorn K_Bell 9_Acorn O_Bell U_Bell U_Heart A_Heart U_Leaf
6-11-4-1-44-0,6,11.0,4.0,1,44,0,52,20,39,0,0.0,0.0,0.0,K_Heart O_Bell 10_Acorn 10_Bell 10_Heart A_Heart U_Acorn U_Heart
4-9-2-3-18-0,4,9.0,2.0,3,18,0,6,0,50,0,0.0,0.0,0.0,9_Heart 8_Acorn 8_Bell 7_Bell 9_Bell 8_Heart K_Heart U_Leaf
6-13-3-2-52-1,6,13.0,3.0,2,52,1,32,11,39,0,0.0,0.0,0.0,U_Acorn O_Heart 9_Bell A_Bell U_Heart A_Heart O_Leaf 9_Heart
4-13-2-3-23-0,4,13.0,2.0,3,23,0,17,4,57,0,0.0,0.0,0.0,10_Heart K_Leaf 8_Heart 7_Leaf 9_Heart 9_Acorn O_Leaf 9_Leaf
3-14-2-2-24-2,3,14.0,2.0,2,24,2,31,26,136,0,0.0,0.0,0.0,9_Leaf K_Acorn 8_Acorn O_Acorn A_Bell A_Leaf 8_Heart U_Heart
4-7-4-3-22-2,4,7.0,4.0,3,22,2,49,22,12,0,0.0,0.0,0.0,A_Leaf 9_Bell A_Heart A_Bell 10_Heart K_Heart U_Bell 7_Bell
5-13-0-1-26-2,5,13.0,,1,26,2,31,22,12,0,0.0,0.0,0.0,7_Heart 9_Bell A_Acorn U_Bell O_Leaf A_Leaf K_Heart 8_Heart
2-7-2-5-9-1,2,7.0,2.0,5,9,1,27,25,49,0,0.0,0.0,0.0,10_Bell 7_Acorn 8_Bell 8_Heart K_Bell 7_Bell A_Bell U_Bell
5-14-0-2-49-0,5,14.0,,2,49,0,15,4,55,0,0.0,0.0,0.0,9_Leaf O_Leaf O_Acorn U_Acorn K_Acorn 8_Acorn 7_Heart O_Heart
7-14-3-1-64-0,7,14.0,3.0,1,64,0,24,0,40,0,0.0,0.0,0.0,O_Bell A_Heart 9_Heart U_Heart O_Heart O_Acorn U_Acorn 8_Bell
5-11-0-1-31-2,5,11.0,,1,31,2,48,22,21,0,0.0,0.0,0.0,O_Bell 9_Leaf 7_Heart A_Heart 10_Heart A_Bell U_Leaf A_Acorn
6-14-5-2-62-1,6,14.0,5.0,2,62,1,34,11,12,0,0.0,0.0,0.0,U_Heart 10_Heart A_Acorn U_Acorn O_Heart 7_Acorn O_Leaf O_Acorn
7-14-3-1-55-0,7,14.0,3.0,1,55,0,44,10,51,0,0.0,0.0,0.0,10_Acorn K_Heart A_Heart 10_Heart O_Heart O_Acorn 9_Heart O_Bell
3-10-2-3-16-2,3,10.0,2.0,3,16,2,36,30,132,0,0.0,0.0,0.0,8_Heart 9_Leaf A_Leaf K_Bell A_Bell K_Heart K_Leaf U_Acorn
5-14-3-2-37-2,5,14.0,3.0,2,37,2,33,22,38,0,0.0,0.0,0.0,A_Acorn U_Leaf 8_Leaf 9_Heart U_Bell K_Heart A_Leaf O_Acorn
4-10-4-4-30-1,4,10.0,4.0,4,30,1,31,21,6,0,0.0,0.0,0.0,A_Acorn U_Leaf 8_Acorn U_Acorn U_Bell 10_Acorn K_Heart 7_Acorn
5-10-2-1-30-1,5,10.0,2.0,1,30,1,46,21,89,0,0.0,0.0,0.0,10_Acorn A_Leaf U_Bell U_Acorn 7_Bell 8_Heart A_Heart 10_Heart
3-12-0-3-16-2,3,12.0,,3,16,2,43,36,143,0,0.0,0.0,0.0,8_Leaf 10_Leaf A_Leaf O_Heart K_Bell A_Acorn 7_Heart K_Heart
5-11-3-1-41-0,5,11.0,3.0,1,41,0,29,20,39,0,0.0,0.0,0.0,10_Bell 9_Heart U_Heart U_Acorn O_Bell U_Leaf 9_Leaf 10_Acorn
5-13-6-1-49-1,5,13.0,6.0,1,49,1,32,11,58,0,0.0,0.0,0.0,A_Heart U_Acorn 7_Bell O_Leaf O_Heart 9_Acorn A_Leaf U_Heart
4-11-2-3-21-0,4,11.0,2.0,3,21,0,27,14,63,0,0.0,0.0,0.0,O_Bell 9_Heart 10_Heart K_Acorn 10_Bell 7_Acorn 8_Heart 8_Acorn
5-14-3-3-37-0,5,14.0,3.0,3,37,0,34,14,24,0,0.0,0.0,0.0,K_Leaf K_Heart A_Heart 10_Leaf U_Acorn 9_Leaf 9_Heart O_Acorn
3-14-4-3-25-2,3,14.0,4.0,3,25,2,41,32,113,0,0.0,0.0,0.0,K_Heart A_Bell 7_Acorn A_Acorn 9_Acorn U_Bell O_Acorn 10_Bell
3-10-4-4-22-1,3,10.0,4.0,4,22,1,39,31,61,0,0.0,0.0,0.0,10_Leaf U_Acorn U_Heart 7_Leaf A_Leaf K_Heart 8_Leaf 10_Bell
3-14-2-4-23-0,3,14.0,2.0,4,23,0,19,14,33,0,0.0,0.0,0.0,7_Bell 8_Heart K_Bell 10_Bell O_Acorn 9_Bell U_Bell 7_Leaf
4-14-2-3-40-1,4,14.0,2.0,3,40,1,34,25,62,0,0.0,0.0,0.0,8_Heart O_Acorn 7_Leaf 10_Acorn O_Leaf A_Acorn K_Acorn O_Bell
5-14-3-3-47-0,5,14.0,3.0,3,47,0,23,4,42,0,0.0,0.0,0.0,10_Heart O_Heart O_Leaf 7_Leaf 9_Heart K_Leaf O_Acorn 9_Leaf
4-12-0-4-20-0,4,12.0,,4,20,0,18,4,7,0,0.0,0.0,0.0,8_Bell O_Heart 7_Bell 7_Heart A_Heart K_Bell 8_Heart 9_Bell
5-13-6-2-44-1,5,13.0,6.0,2,44,1,41,21,47,0,0.0,0.0,0.0,U_Acorn U_Heart A_Heart 10_Acorn O_Leaf U_Bell 8_Bell A_Acorn
3-5-0-3-9-2,3,5.0,,3,9,2,40,26,135,0,0.0,0.0,0.0,A_Acorn K_Bell 10_Heart 7_Heart A_Leaf 8_Acorn K_Heart 9_Acorn
2-4-3-4-7-0,2,4.0,3.0,4,7,0,28,24,118,0,0.0,0.0,0.0,9_Acorn 8_Leaf 10_Bell K_Heart K_Leaf 9_Leaf 9_Heart 10_Leaf
6-14-4-1-49-0,6,14.0,4.0,1,49,0,28,4,75,0,0.0,0.0,0.0,O_Bell U_Heart K_Acorn K_Heart U_Bell O_Acorn 10_Heart 9_Leaf
4-14-5-3-34-2,4,14.0,5.0,3,34,2,39,22,27,0,0.0,0.0,0.0,A_Acorn U_Heart 10_Heart O_Acorn U_Bell 9_Acorn 7_Acorn A_Bell
3-10-3-3-22-3,3,10.0,3.0,3,22,3,37,33,12,0,0.0,0.0,0.0,7_Leaf U_Acorn A_Bell A_Leaf U_Leaf 9_Heart A_Acorn 9_Leaf
4-9-4-3-25-1,4,9.0,4.0,3,25,1,47,29,81,0,0.0,0.0,0.0,10_Bell 10_Heart A_Bell K_Bell U_Leaf U_Bell K_Acorn K_Heart
2-12-11-5-23-1,2,12.0,11.0,5,23,1,31,25,26,0,0.0,0.0,0.0,A_Acorn O_Bell 7_Acorn O_Heart 7_Bell 10_Acorn K_Acorn 8_Acorn
5-13-0-2-34-2,5,13.0,,2,34,2,33,26,88,0,0.0,0.0,0.0,8_Heart 7_Heart A_Bell U_Acorn U_Leaf K_Bell A_Acorn O_Leaf
5-7-2-1-22-1,5,7.0,2.0,1,22,1,28,11,9,0,0.0,0.0,0.0,U_Bell 8_Heart K_Heart 7_Leaf 9_Bell A_Acorn 9_Heart A_Heart
4-14-8-3-46-1,4,14.0,8.0,3,46,1,32,21,74,0,0.0,0.0,0.0,9_Bell 10_Bell O_Leaf 7_Acorn A_Bell U_Heart O_Acorn O_Bell
3-14-4-2-30-3,3,14.0,4.0,2,30,3,43,33,14,0,0.0,0.0,0.0,A_Acorn A_Leaf 8_Leaf K_Heart O_Heart 8_Acorn O_Acorn A_Bell
4-12-4-2-37-2,4,12.0,4.0,2,37,2,38,26,51,0,0.0,0.0,0.0,A_Acorn K_Leaf 8_Bell U_Acorn O_Bell K_Heart A_Leaf O_Heart
2-13-2-2-15-3,2,13.0,2.0,2,15,3,36,33,31,0,0.0,0.0,0.0,A_Leaf A_Bell 9_Leaf 8_Heart A_Acorn 9_Bell O_Leaf 7_Acorn
5-12-0-2-24-2,5,12.0,,2,24,2,39,22,19,0,0.0,0.0,0.0,A_Leaf 7_Leaf 9_Heart O_Heart 7_Heart K_Heart A_Acorn 10_Heart
6-13-2-1-45-2,6,13.0,2.0,1,45,2,32,22,14,0,0.0,0.0,0.0,U_Heart O_Heart 8_Heart A_Acorn U_Bell O_Leaf A_Leaf 9_Heart
4-10-4-3-27-2,4,10.0,4.0,3,27,2,41,22,25,0,0.0,0.0,0.0,K_Heart 9_Acorn 7_Acorn A_Bell U_Acorn A_Acorn A_Heart U_Bell
3-5-3-4-12-0,3,5.0,3.0,4,12,0,28,14,35,0,0.0,0.0,0.0,K_Heart 9_Heart 9_Acorn K_Acorn 10_Heart 7_Acorn 10_Acorn 7_Leaf
5-14-6-3-56-1,5,14.0,6.0,3,56,1,44,21,6,0,0.0,0.0,0.0,O_Bell 10_Acorn O_Acorn O_Heart 9_Acorn O_Leaf A_Acorn A_Heart
5-11-4-1-40-2,5,11.0,4.0,1,40,2,44,22,3,0,0.0,0.0,0.0,O_Bell A_Leaf 9_Acorn A_Bell U_Leaf K_Heart A_Heart U_Acorn
3-11-0-5-19-1,3,11.0,,5,19,1,30,25,6,0,0.0,0.0,0.0,9_Bell 7_Heart 8_Bell A_Bell K_Bell O_Bell U_Heart 10_Bell
6-12-3-2-46-0,6,12.0,3.0,2,46,0,33,10,59,0,0.0,0.0,0.0,10_Bell 9_Heart 8_Bell O_Heart U_Acorn A_Heart O_Bell K_Heart
4-9-2-2-21-3,4,9.0,2.0,2,21,3,50,33,6,0,0.0,0.0,0.0,U_Leaf 8_Leaf A_Acorn A_Leaf A_Heart 8_Heart A_Bell K_Heart
5-14-5-3-50-0,5,14.0,5.0,3,50,0,30,0,29,0,0.0,0.0,0.0,O_Heart 7_Acorn O_Leaf A_Heart 8_Acorn 10_Heart O_Acorn 9_Acorn
3-8-3-4-18-1,3,8.0,3.0,4,18,1,19,15,67,0,0.0,0.0,0.0,9_Heart K_Bell 8_Bell U_Heart U_Bell 7_Bell 7_Leaf A_Bell
4-11-2-4-27-1,4,11.0,2.0,4,27,1,30,21,20,0,0.0,0.0,0.0,U_Acorn 8_Acorn K_Heart A_Acorn 8_Heart O_Bell 9_Acorn 10_Acorn
6-11-2-1-39-0,6,11.0,2.0,1,39,0,21,0,128,0,0.0,0.0,0.0,U_Bell 10_Heart K_Heart 7_Acorn O_Bell 8_Heart 9_Leaf U_Acorn
6-14-3-1-62-0,6,14.0,3.0,1,62,0,28,14,17,0,0.0,0.0,0.0,O_Bell 10_Leaf O_Acorn O_Heart O_Leaf U_Leaf 9_Heart K_Bell
4-11-7-2-36-2,4,11.0,7.0,2,36,2,35,26,56,0,0.0,0.0,0.0,U_Acorn 7_Leaf U_Heart O_Bell U_Bell A_Leaf A_Bell K_Acorn
6-13-4-1-52-0,6,13.0,4.0,1,52,0,28,4,110,0,0.0,0.0,0.0,10_Heart O_Leaf U_Heart K_Leaf K_Heart O_Heart 7_Acorn U_Acorn
2-7-2-2-9-3,2,7.0,2.0,2,9,3,49,47,24,0,0.0,0.0,0.0,8_Heart A_Bell 10_Leaf K_Bell A_Acorn 7_Acorn U_Bell A_Leaf
5-12-0-3-31-0,5,12.0,,3,31,0,21,14,47,0,0.0,0.0,0.0,K_Leaf U_Bell U_Leaf O_Heart 9_Heart 10_Leaf 7_Heart 8_Leaf
3-12-5-3-27-3,3,12.0,5.0,3,27,3,62,47,13,0,0.0,0.0,0.0,U_Acorn A_Bell 10_Heart K_Bell A_Acorn 10_Bell A_Leaf O_Heart
3-14-10-2-35-3,3,14.0,10.0,2,35,3,51,43,16,0,0.0,0.0,0.0,A_Bell O_Acorn A_Leaf O_Bell A_Acorn 10_Bell U_Acorn 8_Acorn
2-13-5-4-18-3,2,13.0,5.0,4,18,3,60,47,9,0,0.0,0.0,0.0,O_Leaf 10_Bell K_Bell A_Bell A_Acorn 8_Bell A_Leaf 10_Heart
5-12-3-3-38-1,5,12.0,3.0,3,38,1,33,15,42,0,0.0,0.0,0.0,9_Heart U_Bell A_Heart O_Heart A_Leaf K_Leaf U_Acorn 7_Leaf
7-12-0-1-48-0,7,12.0,,1,48,0,15,4,50,0,0.0,0.0,0.0,U_Leaf O_Heart 8_Heart U_Bell K_Acorn 7_Heart U_Acorn U_Heart
4-14-0-4-29-1,4,14.0,,4,29,1,27,21,31,0,0.0,0.0,0.0,O_Acorn 9_Heart 10_Acorn A_Acorn 7_Heart 7_Acorn 9_Acorn O_Heart
5-13-5-3-47-0,5,13.0,5.0,3,47,0,30,10,22,0,0.0,0.0,0.0,U_Acorn 10_Heart 8_Bell O_Heart 9_Bell O_Leaf 10_Bell U_Bell
6-14-2-1-38-0,6,14.0,2.0,1,38,0,20,0,70,0,0.0,0.0,0.0,U_Leaf 8_Bell O_Acorn 9_Heart 8_Acorn K_Heart A_Heart 8_Heart
3-10-2-4-20-0,3,10.0,2.0,4,20,0,22,18,46,0,0.0,0.0,0.0,8_Heart 7_Leaf K_Bell U_Acorn U_Heart K_Leaf 10_Leaf 8_Leaf
4-14-3-4-30-1,4,14.0,3.0,4,30,1,20,11,17,0,0.0,0.0,0.0,7_Acorn A_Acorn U_Leaf K_Heart 9_Acorn 9_Heart O_Acorn 8_Acorn
5-14-0-1-49-1,5,14.0,,1,49,1,26,15,14,0,0.0,0.0,0.0,K_Acorn O_Heart O_Acorn A_Bell O_Leaf 8_Leaf 7_Heart U_Acorn
6-12-3-2-49-1,6,12.0,3.0,2,49,1,31,11,11,0,0.0,0.0,0.0,A_Acorn 7_Acorn U_Heart O_Heart 10_Heart 9_Heart U_Acorn O_Bell
2-6-4-3-10-3,2,6.0,4.0,3,10,3,48,33,69,0,0.0,0.0,0.0,A_Heart A_Bell A_Acorn 8_Leaf 7_Acorn K_Heart 7_Leaf A_Leaf
5-13-4-1-44-0,5,13.0,4.0,1,44,0,32,10,156,0,0.0,0.0,0.0,K_Heart 9_Bell U_Acorn O_Heart O_Leaf 10_Heart 7_Leaf 10_Acorn
5-14-0-2-26-2,5,14.0,,2,26,2,31,26,26,0,0.0,0.0,0.0,A_Acorn U_Bell 7_Heart O_Acorn A_Leaf 9_Heart 8_Heart K_Acorn
5-14-4-2-52-1,5,14.0,4.0,2,52,1,46,31,90,0,0.0,0.0,0.0,O_Acorn A_Leaf 10_Acorn K_Heart O_Bell 10_Leaf O_Leaf U_Acorn
5-12-7-2-49-0,5,12.0,7.0,2,49,0,22,10,65,0,0.0,0.0,0.0,O_Heart U_Bell 10_Leaf U_Leaf O_Bell 8_Acorn 7_Acorn U_Acorn
4-14-4-4-40-0,4,14.0,4.0,4,40,0,26,14,6,0,0.0,0.0,0.0,U_Leaf K_Heart 7_Acorn K_Acorn 9_Acorn O_Acorn O_Leaf 10_Acorn
5-11-2-3-30-0,5,11.0,2.0,3,30,0,29,10,39,0,0.0,0.0,0.0,7_Acorn K_Heart 10_Heart O_Bell U_Heart 8_Heart 10_Acorn 9_Acorn
4-12-5-3-38-0,4,12.0,5.0,3,38,0,32,14,73,0,0.0,0.0,0.0,O_Bell 7_Leaf U_Acorn 8_Acorn 10_Acorn 10_Heart O_Heart K_Acorn
4-14-0-4-33-1,4,14.0,,4,33,1,28,11,39,0,0.0,0.0,0.0,8_Leaf 7_Heart A_Heart O_Acorn 9_Leaf A_Leaf O_Leaf 7_Leaf
5-13-3-1-46-2,5,13.0,3.0,1,46,2,36,26,12,0,0.0,0.0,0.0,U_Acorn A_Bell 9_Heart U_Heart O_Leaf A_Acorn O_Heart K_Leaf
5-11-4-2-38-0,5,11.0,4.0,2,38,0,26,4,194,0,0.0,0.0,0.0,9_Acorn K_Acorn U_Heart K_Heart A_Heart O_Bell 9_Bell U_Leaf
5-10-2-1-28-1,5,10.0,2.0,1,28,1,19,11,64,0,0.0,0.0,0.0,U_Leaf U_Acorn 7_Acorn A_Leaf 7_Bell 8_Heart 9_Heart K_Heart
2-10-3-4-13-0,2,10.0,3.0,4,13,0,16,14,138,0,0.0,0.0,0.0,9_Acorn 9_Heart U_Acorn 10_Acorn K_Acorn 7_Bell 8_Acorn 8_Bell
5-13-3-3-46-0,5,13.0,3.0,3,46,0,24,14,17,0,0.0,0.0,0.0,9_Leaf K_Leaf U_Acorn 9_Heart U_Leaf O_Bell O_Leaf 10_Leaf
4-11-5-3-29-2,4,11.0,5.0,3,29,2,52,26,17,0,0.0,0.0,0.0,10_Heart A_Bell 7_Bell U_Bell K_Bell A_Acorn A_Heart O_Bell
