signature,trump_count,strongest_trump_strength,weakest_trump_strength,max_suit_run,trump_strength_sum,color_aces,total_points,non_trump_points,hand_instances,games,win_rate,win_rate_std,avg_points,hand_example
5-10-2-2-32-1,5,10.0,2.0,2,32,1,31,21,154,300,0.66,0.027349588662354686,70.77333333333333,9_Leaf U_Acorn U_Leaf A_Bell 10_Bell U_Bell 8_Heart K_Heart
5-14-3-3-35-0,5,14.0,3.0,3,35,0,24,4,26,300,0.66,0.027349588662354686,69.60333333333334,O_Acorn 7_Bell A_Heart K_Bell 9_Heart 8_Bell U_Heart K_Heart
5-13-4-1-36-0,5,13.0,4.0,1,36,0,44,14,18,300,0.66,0.027349588662354686,69.17333333333333,7_Bell U_Heart A_Heart 10_Heart 10_Acorn O_Leaf K_Leaf K_Heart
4-14-5-3-41-0,4,14.0,5.0,3,41,0,38,20,124,300,0.66,0.027349588662354686,70.34333333333333,8_Leaf 10_Acorn O_Heart O_Acorn 10_Heart U_Acorn 7_Leaf 10_Leaf
4-9-5-3-27-2,4,9.0,5.0,3,27,2,61,36,13,300,0.66,0.027349588662354686,68.7,U_Leaf 10_Acorn U_Bell K_Acorn 10_Heart A_Leaf A_Acorn A_Heart
5-12-2-2-33-1,5,12.0,2.0,2,33,1,26,15,284,300,0.6566666666666666,0.027413838084414933,69.24666666666667,O_Heart K_Heart K_Bell 7_Acorn U_Heart U_Bell A_Bell 8_Heart
3-12-8-3-30-1,3,12.0,8.0,3,30,1,38,31,402,300,0.6566666666666666,0.027413838084414933,70.52666666666667,U_Acorn O_Heart U_Heart 10_Bell 10_Leaf 8_Leaf 9_Leaf A_Acorn
6-10-3-2-35-0,6,10.0,3.0,2,35,0,29,0,10,300,0.6566666666666666,0.027413838084414933,71.84333333333333,9_Heart U_Bell K_Heart A_Heart 7_Leaf 10_Heart 9_Leaf U_Acorn
4-14-6-4-41-1,4,14.0,6.0,4,41,1,40,21,23,300,0.6566666666666666,0.027413838084414933,71.52333333333333,A_Heart 10_Bell U_Acorn 9_Bell 7_Bell O_Acorn O_Bell A_Bell
4-12-3-2-31-2,4,12.0,3.0,2,31,2,29,22,169,300,0.6566666666666666,0.027413838084414933,69.24666666666667,8_Acorn 8_Leaf A_Acorn A_Leaf U_Bell O_Heart 9_Heart U_Leaf
4-14-5-4-36-1,4,14.0,5.0,4,36,1,38,21,26,300,0.6566666666666666,0.027413838084414933,69.02666666666667,9_Acorn O_Acorn U_Heart 10_Acorn 10_Heart 7_Acorn U_Leaf A_Acorn
4-12-2-2-27-2,4,12.0,2.0,2,27,2,37,32,209,300,0.6566666666666666,0.027413838084414933,70.42,O_Heart 10_Leaf 9_Heart A_Bell 8_Heart A_Leaf U_Acorn 7_Bell
4-14-3-3-40-1,4,14.0,3.0,3,40,1,23,15,153,300,0.6566666666666666,0.027413838084414933,71.90666666666667,7_Acorn O_Acorn O_Leaf K_Leaf U_Acorn A_Acorn 9_Heart 8_Acorn
6-11-0-2-33-0,6,11.0,,2,33,0,11,0,85,300,0.6566666666666666,0.027413838084414933,69.97333333333333,7_Bell U_Heart 8_Bell O_Bell 9_Heart 7_Heart K_Heart U_Bell
3-14-4-3-28-2,3,14.0,4.0,3,28,2,41,32,141,300,0.6566666666666666,0.027413838084414933,70.8,K_Heart O_Acorn U_Acorn 8_Bell 10_Leaf A_Bell A_Acorn 7_Bell
4-13-2-2-34-1,4,13.0,2.0,2,34,1,29,21,616,300,0.6566666666666666,0.027413838084414933,71.30666666666667,U_Heart 8_Bell 8_Heart O_Leaf A_Leaf 7_Leaf O_Bell 10_Acorn
4-11-6-3-34-2,4,11.0,6.0,3,34,2,40,22,37,300,0.6566666666666666,0.027413838084414933,70.35666666666667,U_Acorn A_Heart A_Acorn A_Leaf 7_Leaf 9_Leaf U_Bell O_Bell
4-12-5-2-35-2,4,12.0,5.0,2,35,2,50,32,109,300,0.6566666666666666,0.027413838084414933,70.35666666666667,10_Leaf 8_Acorn O_Bell A_Acorn 10_Heart O_Heart U_Bell A_Leaf
5-12-2-1-33-1,5,12.0,2.0,1,33,1,22,11,103,300,0.6566666666666666,0.027413838084414933,71.62666666666667,7_Acorn K_Heart U_Bell O_Heart A_Leaf U_Heart 8_Bell 8_Heart
5-11-2-2-37-0,5,11.0,2.0,2,37,0,37,20,184,300,0.6566666666666666,0.027413838084414933,70.63666666666667,8_Acorn O_Bell U_Acorn U_Leaf 10_Heart 10_Leaf 10_Acorn 8_Heart
4-13-2-4-38-0,4,13.0,2.0,4,38,0,19,10,3,300,0.6566666666666666,0.027413838084414933,70.30333333333333,7_Bell 10_Bell 8_Heart O_Bell 8_Bell O_Leaf O_Heart 9_Bell
4-12-6-3-39-1,4,12.0,6.0,3,39,1,40,21,82,300,0.6566666666666666,0.027413838084414933,70.00333333333333,8_Leaf U_Acorn O_Bell A_Heart 7_Bell 10_Bell O_Heart A_Bell
4-13-2-2-35-1,4,13.0,2.0,2,35,1,23,15,378,300,0.6566666666666666,0.027413838084414933,69.94666666666667,U_Heart 9_Leaf A_Leaf K_Bell 8_Heart 9_Bell O_Heart O_Leaf
5-11-2-1-39-0,5,11.0,2.0,1,39,0,19,10,26,300,0.6566666666666666,0.027413838084414933,69.10333333333334,10_Bell 7_Acorn O_Bell 8_Heart U_Leaf 9_Leaf U_Bell U_Acorn
4-12-2-2-23-2,4,12.0,2.0,2,23,2,43,26,110,300,0.6566666666666666,0.027413838084414933,69.91333333333333,A_Leaf A_Bell 9_Acorn 10_Heart K_Leaf O_Heart 8_Heart K_Heart
4-11-8-3-38-1,4,11.0,8.0,3,38,1,24,15,80,300,0.6566666666666666,0.027413838084414933,68.27666666666667,K_Leaf A_Bell U_Leaf O_Bell U_Heart 8_Bell U_Acorn 9_Bell
3-14-0-4-25-2,3,14.0,,4,25,2,38,32,8,300,0.6566666666666666,0.027413838084414933,69.72,A_Acorn 8_Bell A_Bell 7_Heart 9_Bell 10_Bell O_Bell O_Acorn
5-11-3-1-40-0,5,11.0,3.0,1,40,0,9,0,25,300,0.6566666666666666,0.027413838084414933,68.40333333333334,7_Bell U_Leaf U_Bell 7_Acorn U_Acorn 9_Heart 8_Leaf O_Bell
6-9-2-2-31-0,6,9.0,2.0,2,31,0,28,10,10,300,0.6566666666666666,0.027413838084414933,70.77333333333333,9_Heart 10_Leaf 9_Leaf 10_Heart K_Heart U_Heart U_Leaf 8_Heart
5-10-3-3-34-1,5,10.0,3.0,3,34,1,31,21,12,300,0.6566666666666666,0.027413838084414933,68.87666666666667,10_Bell 9_Heart A_Bell U_Heart 8_Bell K_Heart U_Acorn U_Leaf
6-13-0-1-29-0,6,13.0,,1,29,0,13,4,35,300,0.6566666666666666,0.027413838084414933,69.92,7_Heart U_Bell 8_Heart O_Leaf K_Leaf 9_Heart 9_Bell K_Heart
5-13-3-2-33-1,5,13.0,3.0,2,33,1,35,15,94,300,0.6566666666666666,0.027413838084414933,71.77666666666667,9_Heart K_Heart U_Bell 7_Leaf O_Leaf A_Heart A_Leaf K_Bell
5-11-4-2-35-1,5,11.0,4.0,2,35,1,36,15,99,300,0.6566666666666666,0.027413838084414933,70.21,10_Heart A_Acorn U_Heart 8_Acorn U_Bell K_Leaf K_Heart O_Bell
4-12-8-2-39-3,4,12.0,8.0,2,39,3,46,37,2,300,0.6566666666666666,0.027413838084414933,67.88,U_Leaf U_Acorn A_Leaf K_Bell O_Heart A_Acorn A_Bell U_Heart
5-11-0-2-32-1,5,11.0,,2,32,1,41,15,319,300,0.6566666666666666,0.027413838084414933,69.93333333333334,A_Heart 10_Heart 7_Heart A_Acorn U_Acorn K_Bell O_Bell 8_Acorn
5-12-3-3-31-1,5,12.0,3.0,3,31,1,40,21,3,300,0.6566666666666666,0.027413838084414933,70.19,O_Heart K_Heart 9_Leaf 10_Heart U_Bell 10_Leaf A_Leaf 9_Heart
5-10-5-2-39-0,5,10.0,5.0,2,39,0,18,0,54,300,0.6566666666666666,0.027413838084414933,67.01666666666667,U_Leaf U_Heart 10_Heart U_Bell 8_Bell 7_Bell 8_Acorn U_Acorn
5-11-4-2-39-0,5,11.0,4.0,2,39,0,17,4,214,300,0.6566666666666666,0.027413838084414933,68.73,U_Leaf O_Bell 9_Bell K_Heart 7_Acorn U_Bell U_Heart K_Acorn
3-14-3-3-27-2,3,14.0,3.0,3,27,2,41,36,139,300,0.6566666666666666,0.027413838084414933,71.58,K_Acorn U_Acorn 10_Bell 7_Bell A_Bell 9_Heart A_Leaf O_Acorn
4-13-2-2-35-3,4,13.0,2.0,2,35,3,45,37,4,300,0.6566666666666666,0.027413838084414933,68.76333333333334,O_Heart A_Leaf K_Acorn U_Heart O_Leaf 8_Heart A_Acorn A_Bell
4-11-2-3-27-2,4,11.0,2.0,3,27,2,45,36,43,300,0.6566666666666666,0.027413838084414933,69.50333333333333,K_Leaf U_Acorn O_Bell A_Leaf 8_Heart K_Heart A_Bell 10_Leaf
6-9-2-2-35-0,6,9.0,2.0,2,35,0,21,4,12,300,0.6566666666666666,0.027413838084414933,69.79,U_Heart A_Heart 9_Leaf K_Leaf U_Bell U_Leaf 8_Heart 9_Heart
3-14-11-2-38-3,3,14.0,11.0,2,38,3,50,41,20,300,0.6566666666666666,0.027413838084414933,67.72,A_Bell K_Acorn O_Bell O_Acorn A_Leaf A_Acorn K_Bell O_Leaf
5-12-5-2-42-0,5,12.0,5.0,2,42,0,37,18,188,300,0.6566666666666666,0.027413838084414933,71.35666666666667,U_Acorn U_Bell O_Heart U_Heart 10_Bell K_Acorn 10_Heart K_Bell
3-14-7-4-32-2,3,14.0,7.0,4,32,2,34,26,10,300,0.6566666666666666,0.027413838084414933,69.27666666666667,K_Bell 8_Bell U_Bell O_Acorn O_Bell 7_Bell A_Leaf A_Bell
4-12-5-2-36-1,4,12.0,5.0,2,36,1,39,21,416,300,0.6566666666666666,0.027413838084414933,70.16333333333333,10_Leaf 10_Heart A_Bell O_Bell U_Heart 9_Bell O_Heart 7_Acorn
5-13-4-3-36-0,5,13.0,4.0,3,36,0,34,4,9,300,0.6566666666666666,0.027413838084414933,69.27666666666667,A_Heart 9_Leaf O_Leaf K_Heart K_Leaf U_Heart 10_Heart 8_Leaf
5-13-0-2-25-1,5,13.0,,2,25,1,26,21,135,300,0.6566666666666666,0.027413838084414933,69.13666666666667,O_Leaf A_Leaf 7_Leaf U_Bell 9_Heart 8_Heart 10_Bell 7_Heart
4-13-3-2-33-3,4,13.0,3.0,2,33,3,59,43,10,300,0.6566666666666666,0.027413838084414933,66.54,10_Leaf 9_Heart O_Leaf A_Leaf 10_Heart O_Heart A_Bell A_Acorn
5-10-0-3-30-1,5,10.0,,3,30,1,27,11,27,300,0.6566666666666666,0.027413838084414933,68.98,7_Acorn 10_Heart 7_Heart U_Heart 9_Acorn U_Bell U_Acorn A_Acorn
5-11-0-1-33-0,5,11.0,,1,33,0,17,10,119,300,0.6566666666666666,0.027413838084414933,68.97666666666667,7_Heart 8_Leaf 8_Acorn U_Leaf 10_Bell U_Acorn 9_Heart O_Bell
4-13-3-2-38-0,4,13.0,3.0,2,38,0,22,14,211,300,0.6566666666666666,0.027413838084414933,70.62333333333333,K_Acorn U_Acorn 8_Bell 9_Heart O_Heart O_Leaf 10_Bell 8_Acorn
3-14-0-2-26-1,3,14.0,,2,26,1,37,31,361,300,0.6566666666666666,0.027413838084414933,70.22666666666667,O_Heart 7_Leaf 10_Leaf 10_Bell O_Acorn A_Acorn 9_Acorn 7_Heart
4-12-3-3-26-2,4,12.0,3.0,3,26,2,60,36,27,300,0.6566666666666666,0.027413838084414933,69.65666666666667,10_Heart 10_Acorn A_Bell 9_Heart A_Heart O_Heart K_Acorn A_Acorn
4-12-4-3-32-2,4,12.0,4.0,3,32,2,42,22,38,300,0.6566666666666666,0.027413838084414933,70.17333333333333,9_Bell K_Heart A_Bell 10_Heart O_Heart O_Bell 8_Bell A_Acorn
6-9-2-2-29-0,6,9.0,2.0,2,29,0,27,0,12,300,0.6566666666666666,0.027413838084414933,70.63,10_Heart A_Heart 8_Bell 7_Bell 8_Heart 9_Heart U_Leaf K_Heart
5-10-0-1-33-0,5,10.0,,1,33,0,37,20,31,300,0.6566666666666666,0.027413838084414933,69.01333333333334,A_Heart 7_Heart 9_Acorn 10_Leaf U_Leaf U_Acorn 10_Bell U_Heart
5-10-2-3-35-1,5,10.0,2.0,3,35,1,38,21,1,300,0.6566666666666666,0.027413838084414933,71.31333333333333,A_Acorn U_Leaf U_Acorn 7_Acorn 10_Acorn 8_Heart U_Heart A_Heart
3-14-4-3-29-2,3,14.0,4.0,3,29,2,52,42,148,300,0.6566666666666666,0.027413838084414933,67.54666666666667,10_Acorn O_Bell A_Leaf K_Heart 9_Acorn A_Acorn O_Acorn 10_Leaf
5-9-3-3-33-1,5,9.0,3.0,3,33,1,32,15,9,300,0.6566666666666666,0.027413838084414933,68.60333333333334,U_Leaf 9_Heart A_Leaf U_Bell A_Heart U_Heart 7_Leaf K_Leaf
6-9-0-1-31-0,6,9.0,,1,31,0,25,0,62,300,0.6566666666666666,0.027413838084414933,69.93333333333334,10_Heart 7_Heart U_Leaf U_Heart 9_Leaf A_Heart 8_Acorn 9_Heart
5-12-0-2-36-0,5,12.0,,2,36,0,12,4,458,300,0.6566666666666666,0.027413838084414933,71.22333333333333,9_Heart O_Bell K_Acorn 9_Acorn 7_Heart U_Acorn O_Heart 7_Leaf
4-14-2-4-38-0,4,14.0,2.0,4,38,0,12,4,4,300,0.6566666666666666,0.027413838084414933,69.89,8_Bell 7_Bell K_Bell U_Acorn 8_Heart O_Acorn 9_Bell O_Heart
5-14-4-2-38-0,5,14.0,4.0,2,38,0,44,14,127,300,0.6566666666666666,0.027413838084414933,70.71333333333334,U_Leaf 10_Heart O_Acorn 10_Bell A_Heart K_Heart 7_Leaf K_Bell
5-12-2-1-43-0,5,12.0,2.0,1,43,0,10,0,23,300,0.6566666666666666,0.027413838084414933,71.1,O_Heart 8_Bell U_Acorn 8_Leaf O_Bell 9_Acorn U_Heart 8_Heart
3-13-8-3-32-2,3,13.0,8.0,3,32,2,30,22,142,300,0.6566666666666666,0.027413838084414933,70.78333333333333,U_Heart 7_Bell 8_Leaf A_Leaf O_Bell A_Acorn 7_Leaf O_Leaf
4-14-7-3-41-1,4,14.0,7.0,3,41,1,21,11,161,300,0.6566666666666666,0.027413838084414933,72.45333333333333,U_Leaf 7_Bell O_Acorn U_Bell A_Bell 8_Bell 7_Acorn O_Bell
6-12-0-1-26-0,6,12.0,,1,26,0,17,0,14,300,0.6566666666666666,0.027413838084414933,69.78,O_Heart 8_Heart 8_Leaf K_Heart 10_Heart 9_Bell 7_Heart 9_Heart
4-11-5-3-33-1,4,11.0,5.0,3,33,1,38,21,159,300,0.6566666666666666,0.027413838084414933,69.14333333333333,U_Acorn 10_Heart O_Bell 10_Leaf 9_Leaf U_Bell A_Acorn 8_Leaf
4-10-2-3-25-2,4,10.0,2.0,3,25,2,40,32,44,300,0.6566666666666666,0.027413838084414933,69.75666666666666,U_Leaf 7_Acorn K_Heart U_Acorn 10_Acorn A_Acorn 8_Heart A_Leaf
5-13-4-1-38-0,5,13.0,4.0,1,38,0,32,10,86,300,0.6566666666666666,0.027413838084414933,70.00666666666666,U_Heart A_Heart K_Heart 9_Bell 9_Acorn U_Bell O_Leaf 10_Leaf
5-14-5-2-40-0,5,14.0,5.0,2,40,0,28,0,64,300,0.6566666666666666,0.027413838084414933,68.8,O_Acorn 9_Acorn U_Heart U_Bell 7_Leaf A_Heart 8_Acorn 10_Heart
5-14-0-3-30-0,5,14.0,,3,30,0,6,0,52,300,0.6566666666666666,0.027413838084414933,69.29,7_Heart 7_Leaf 9_Heart O_Bell 8_Heart 9_Leaf O_Acorn 8_Leaf
6-11-2-1-35-0,6,11.0,2.0,1,35,0,19,0,95,300,0.6566666666666666,0.027413838084414933,70.54666666666667,U_Acorn 8_Heart O_Bell 9_Leaf 7_Acorn 9_Heart 10_Heart K_Heart
3-14-9-2-36-0,3,14.0,9.0,2,36,0,36,28,322,300,0.6566666666666666,0.027413838084414933,69.67333333333333,O_Leaf K_Acorn 8_Leaf K_Leaf 10_Bell O_Acorn U_Leaf 10_Acorn
4-12-2-3-21-2,4,12.0,2.0,3,21,2,43,36,11,300,0.6566666666666666,0.027413838084414933,70.49333333333334,A_Leaf 8_Heart O_Heart 10_Leaf A_Bell 9_Heart K_Leaf K_Heart
4-12-3-2-28-2,4,12.0,3.0,2,28,2,45,30,162,300,0.6566666666666666,0.027413838084414933,68.97666666666667,A_Bell U_Heart 10_Heart O_Heart 9_Heart A_Leaf K_Leaf K_Acorn
4-13-2-3-32-1,4,13.0,2.0,3,32,1,41,25,294,300,0.6566666666666666,0.027413838084414933,69.39666666666666,O_Leaf K_Acorn O_Heart 7_Leaf 10_Heart 10_Acorn A_Acorn 8_Heart
4-10-3-3-28-2,4,10.0,3.0,3,28,2,28,22,30,300,0.6566666666666666,0.027413838084414933,67.65333333333334,7_Acorn U_Bell U_Acorn A_Acorn 9_Heart 9_Acorn A_Bell U_Heart
4-13-7-3-41-0,4,13.0,7.0,3,41,0,24,14,139,300,0.6566666666666666,0.027413838084414933,69.86666666666666,O_Leaf 9_Bell O_Bell K_Acorn 10_Acorn U_Bell U_Acorn 8_Acorn
4-13-7-4-38-1,4,13.0,7.0,4,38,1,24,15,7,300,0.6533333333333333,0.02747658936190886,69.20333333333333,U_Bell 8_Leaf U_Acorn A_Leaf K_Leaf U_Heart O_Leaf 7_Leaf
5-14-3-3-36-1,5,14.0,3.0,3,36,1,22,11,22,300,0.6533333333333333,0.02747658936190886,71.18333333333334,9_Acorn U_Bell U_Heart 9_Heart O_Acorn A_Acorn K_Heart 7_Acorn
5-12-0-1-25-1,5,12.0,,1,25,1,29,11,56,300,0.6533333333333333,0.02747658936190886,68.35333333333334,O_Heart 7_Heart A_Leaf 8_Acorn 9_Heart K_Heart A_Heart 8_Bell
4-13-5-2-40-3,4,13.0,5.0,2,40,3,51,33,2,300,0.6533333333333333,0.02747658936190886,68.67666666666666,O_Leaf A_Acorn A_Leaf O_Heart A_Bell 9_Leaf 10_Heart U_Acorn
3-13-7-4-31-2,3,13.0,7.0,4,31,2,34,26,11,300,0.6533333333333333,0.02747658936190886,67.60333333333334,O_Leaf A_Bell 8_Acorn O_Bell U_Bell 9_Acorn K_Acorn A_Acorn
6-12-0-1-30-0,6,12.0,,1,30,0,13,4,78,300,0.6533333333333333,0.02747658936190886,69.58666666666667,9_Heart 7_Heart 8_Heart K_Heart U_Leaf O_Heart 8_Leaf K_Acorn
4-14-5-4-37-1,4,14.0,5.0,4,37,1,42,25,19,300,0.6533333333333333,0.02747658936190886,71.46666666666667,O_Acorn U_Heart A_Leaf 9_Leaf U_Acorn K_Leaf 10_Heart 10_Leaf
4-13-6-2-38-1,4,13.0,6.0,2,38,1,33,15,663,300,0.6533333333333333,0.02747658936190886,68.77666666666667,O_Leaf K_Leaf 9_Bell 7_Acorn A_Heart A_Leaf U_Acorn U_Leaf
6-8-0-2-23-0,6,8.0,,2,23,0,21,4,7,300,0.6533333333333333,0.02747658936190886,68.46,A_Heart 7_Acorn 8_Heart K_Acorn 9_Heart U_Heart K_Heart 7_Heart
5-13-0-3-38-0,5,13.0,,3,38,0,33,14,72,300,0.6533333333333333,0.02747658936190886,69.87666666666667,O_Heart O_Leaf 7_Heart A_Heart 10_Leaf 9_Leaf K_Leaf U_Bell
4-14-2-3-26-2,4,14.0,2.0,3,26,2,27,22,35,300,0.6533333333333333,0.02747658936190886,69.45333333333333,7_Leaf 9_Heart U_Bell A_Leaf O_Acorn 8_Heart 8_Leaf A_Bell
6-10-2-1-31-0,6,10.0,2.0,1,31,0,28,10,14,300,0.6533333333333333,0.02747658936190886,69.92333333333333,10_Heart 8_Heart U_Acorn 9_Heart 7_Bell 10_Leaf K_Heart U_Bell
4-13-0-2-29-3,4,13.0,,2,29,3,59,43,11,300,0.6533333333333333,0.02747658936190886,66.06333333333333,7_Heart A_Leaf A_Heart U_Acorn O_Leaf A_Acorn 10_Acorn A_Bell
5-13-3-3-32-1,5,13.0,3.0,3,32,1,40,21,8,300,0.6533333333333333,0.02747658936190886,71.68333333333334,K_Heart A_Bell 9_Heart 10_Heart 10_Bell O_Leaf 9_Bell U_Bell
5-9-0-1-27-1,5,9.0,,1,27,1,31,25,40,300,0.6533333333333333,0.02747658936190886,68.69333333333333,U_Bell A_Acorn U_Leaf U_Heart 9_Heart K_Bell 10_Leaf 7_Heart
5-11-5-3-38-1,5,11.0,5.0,3,38,1,43,15,10,300,0.6533333333333333,0.02747658936190886,69.36666666666666,8_Acorn K_Acorn 10_Heart U_Leaf O_Bell U_Bell A_Acorn A_Heart
6-9-2-2-30-0,6,9.0,2.0,2,30,0,28,10,8,300,0.6533333333333333,0.02747658936190886,70.73666666666666,10_Acorn U_Bell U_Leaf 8_Heart 9_Acorn 9_Heart K_Heart 10_Heart
5-13-0-2-32-0,5,13.0,,2,32,0,27,20,809,300,0.6533333333333333,0.02747658936190886,70.29,8_Heart U_Leaf 10_Bell 7_Heart U_Heart 10_Acorn 9_Bell O_Leaf
5-14-2-2-37-0,5,14.0,2.0,2,37,0,15,8,681,300,0.6533333333333333,0.02747658936190886,69.65,8_Acorn 9_Heart O_Acorn U_Acorn K_Acorn K_Bell 8_Heart U_Heart
4-14-2-3-25-2,4,14.0,2.0,3,25,2,36,22,19,300,0.6533333333333333,0.02747658936190886,69.69666666666667,8_Acorn O_Acorn 9_Heart 9_Acorn A_Acorn 8_Heart A_Bell A_Heart
5-14-0-2-26-1,5,14.0,,2,26,1,28,11,124,300,0.6533333333333333,0.02747658936190886,69.58666666666667,A_Bell O_Acorn 9_Heart K_Heart 9_Leaf 7_Heart 8_Bell 10_Heart
5-14-0-2-24-1,5,14.0,,2,24,1,34,21,53,300,0.6533333333333333,0.02747658936190886,69.64666666666666,10_Heart O_Acorn A_Leaf 7_Heart 10_Acorn 7_Leaf 8_Heart 9_Heart
5-12-3-2-40-0,5,12.0,3.0,2,40,0,22,4,303,300,0.6533333333333333,0.02747658936190886,69.53,9_Leaf A_Heart 9_Heart U_Acorn 7_Bell U_Leaf K_Leaf O_Heart
4-14-4-3-37-0,4,14.0,4.0,3,37,0,35,14,278,300,0.6533333333333333,0.02747658936190886,69.27333333333333,10_Bell 8_Leaf K_Leaf O_Acorn 7_Leaf K_Heart O_Leaf A_Heart
5-9-3-2-32-1,5,9.0,3.0,2,32,1,41,25,50,300,0.6533333333333333,0.02747658936190886,69.00666666666666,10_Leaf A_Leaf 9_Heart U_Leaf 10_Heart U_Heart K_Bell U_Bell
5-10-2-1-28-3,5,10.0,2.0,1,28,3,51,33,1,300,0.6533333333333333,0.02747658936190886,65.48666666666666,A_Acorn 10_Heart K_Heart U_Bell A_Leaf 8_Heart U_Acorn A_Bell
3-13-2-2-24-2,3,13.0,2.0,2,24,2,31,26,127,300,0.6533333333333333,0.02747658936190886,70.58333333333333,8_Heart 7_Acorn U_Leaf 8_Bell O_Leaf A_Bell A_Leaf K_Acorn
4-11-3-3-32-2,4,11.0,3.0,3,32,2,29,22,19,300,0.6533333333333333,0.02747658936190886,70.38333333333334,7_Leaf U_Heart U_Acorn A_Acorn A_Leaf 8_Leaf O_Bell 9_Heart
5-9-0-1-21-1,5,9.0,,1,21,1,25,21,44,300,0.6533333333333333,0.02747658936190886,68.93,10_Leaf 9_Bell A_Acorn 9_Heart 8_Heart U_Leaf U_Bell 7_Heart
4-14-2-4-35-1,4,14.0,2.0,4,35,1,38,21,15,300,0.6533333333333333,0.02747658936190886,70.62333333333333,O_Acorn A_Acorn A_Heart 8_Acorn 10_Acorn 8_Heart 7_Acorn O_Leaf
5-14-2-3-30-1,5,14.0,2.0,3,30,1,20,11,12,300,0.6533333333333333,0.02747658936190886,69.50333333333333,9_Leaf 9_Heart O_Acorn U_Bell K_Heart 7_Leaf A_Leaf 8_Heart
4-10-6-2-33-1,4,10.0,6.0,2,33,1,32,15,217,300,0.6533333333333333,0.02747658936190886,69.42333333333333,8_Bell A_Heart U_Acorn K_Bell U_Leaf U_Heart 8_Leaf A_Acorn
5-10-5-3-37-0,5,10.0,5.0,3,37,0,31,4,6,300,0.6533333333333333,0.02747658936190886,68.84666666666666,U_Leaf 9_Bell A_Heart K_Bell 8_Bell U_Acorn U_Bell 10_Heart
4-13-2-3-24-2,4,13.0,2.0,3,24,2,49,32,29,300,0.6533333333333333,0.02747658936190886,69.36,A_Leaf A_Acorn 10_Heart K_Heart 9_Leaf 8_Heart 10_Leaf O_Leaf
6-7-0-1-22-0,6,7.0,,1,22,0,27,10,15,300,0.6533333333333333,0.02747658936190886,68.06,9_Heart 8_Heart 10_Leaf 7_Heart K_Heart U_Bell A_Heart 9_Bell
3-13-3-2-27-2,3,13.0,3.0,2,27,2,32,26,142,300,0.6533333333333333,0.02747658936190886,71.02,9_Heart O_Bell A_Acorn A_Bell 9_Acorn 8_Leaf O_Leaf K_Leaf
4-12-6-2-36-2,4,12.0,6.0,2,36,2,45,26,103,300,0.6533333333333333,0.02747658936190886,71.54666666666667,K_Acorn O_Bell O_Heart A_Acorn A_Heart A_Bell 9_Bell U_Bell
3-14-3-2-29-1,3,14.0,3.0,2,29,1,47,41,385,300,0.6533333333333333,0.02747658936190886,70.43666666666667,O_Heart O_Acorn 10_Leaf 8_Acorn 9_Heart A_Leaf 10_Acorn 10_Bell
5-13-0-3-29-1,5,13.0,,3,29,1,21,15,53,300,0.6533333333333333,0.02747658936190886,69.85666666666667,O_Bell K_Acorn 9_Acorn A_Acorn 8_Heart 9_Heart O_Leaf 7_Heart
3-14-10-3-35-2,3,14.0,10.0,3,35,2,40,32,138,300,0.6533333333333333,0.02747658936190886,71.99666666666667,8_Leaf A_Acorn A_Leaf 8_Acorn O_Acorn 10_Acorn U_Acorn O_Bell
5-9-3-2-31-1,5,9.0,3.0,2,31,1,31,21,94,300,0.6533333333333333,0.02747658936190886,69.62333333333333,A_Bell 9_Heart U_Bell U_Leaf 10_Leaf K_Heart 7_Bell U_Heart
4-12-6-4-37-0,4,12.0,6.0,4,37,0,29,10,8,300,0.6533333333333333,0.02747658936190886,68.22333333333333,U_Heart O_Heart 7_Acorn 10_Acorn O_Bell 9_Acorn 8_Acorn A_Heart
3-14-4-2-27-2,3,14.0,4.0,2,27,2,35,26,146,300,0.6533333333333333,0.02747658936190886,69.34,A_Acorn K_Bell A_Leaf 8_Leaf K_Heart O_Acorn U_Leaf 8_Bell
4-13-3-4-38-1,4,13.0,3.0,4,38,1,19,11,7,300,0.6533333333333333,0.02747658936190886,70.63666666666667,A_Bell 8_Bell 9_Bell O_Heart U_Acorn 7_Bell 9_Heart O_Leaf
5-11-4-3-33-1,5,11.0,4.0,3,33,1,45,15,6,300,0.6533333333333333,0.02747658936190886,70.36333333333333,7_Leaf K_Leaf O_Bell A_Leaf 10_Heart A_Heart U_Bell K_Heart
5-10-5-3-36-0,5,10.0,5.0,3,36,0,41,14,9,300,0.6533333333333333,0.02747658936190886,69.00333333333333,K_Acorn 10_Heart U_Acorn U_Bell 9_Acorn A_Heart 10_Acorn U_Heart
4-14-8-2-42-0,4,14.0,8.0,2,42,0,20,10,223,300,0.6533333333333333,0.02747658936190886,68.91333333333333,O_Acorn O_Bell U_Heart 9_Bell 9_Leaf 8_Bell U_Leaf 10_Acorn
3-12-10-3-33-1,3,12.0,10.0,3,33,1,33,25,426,300,0.6533333333333333,0.02747658936190886,70.11,O_Bell 10_Acorn O_Heart U_Acorn A_Leaf 9_Acorn 7_Bell K_Acorn
4-12-3-3-36-1,4,12.0,3.0,3,36,1,23,15,82,300,0.6533333333333333,0.02747658936190886,69.62333333333333,U_Acorn 9_Bell A_Bell K_Acorn O_Heart 9_Heart 8_Bell O_Bell
